Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML1.1_0-5_1-8_2v5\ML1.1_0-5_1-8_2v5.ilab
Date of Export:;2021-05-07 11:52:05
Classes:;24
Particles on File:;5398

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;16
;2;PET;PET;4
;3;PA;PA;2
;4;PC;PC;0
;5;PMMA;PMMA;52
;6;PVC;PVC;30
;7;PE;PE;264
;8;PP;PP;150
;9;POM;POM;3
;10;ABS;ABS;6
;11;PAN;PAN;0
;12;PS;PS;166
;13;PBT;PBT;1
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;100
;17;PEEK;PEEK;0
;18;EVOH;EVOH;2
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;4599
;23;PLA;PLA;2
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;799

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00630;46;5616,71499999926;12;PS;429;354;429;437;349;357;434;353;-0,29210882025197;0,95638508830439;8,94318952668709;9,23529834693909;0,96837039700522;106,984250273901;0,15997881508346;0,48852051701478;;"";"";"";"";"";""
;00631;2;244,204999999968;12;PS;430;343;430;431;343;343;430;343;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48814961567078;0,36064789521568;;"";"";"";"";"";""
;00632;8;976,819999999871;12;PS;431;341;431;434;340;342;432;341;0,82192561755562;-0,56959483776260;4,03537169042946;3,21344607287392;1,25577700665145;145,278022609792;0,43444607304691;0,44254545142389;;"";"";"";"";"";""
;00633;2;244,204999999968;12;PS;432;344;432;433;344;344;432;344;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,43220385185185;0,38459889051116;;"";"";"";"";"";""
;00634;1;122,102499999984;12;PS;432;346;432;432;346;346;432;346;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51115963733333;0,39087100788416;;"";"";"";"";"";""
;00635;4;488,409999999936;12;PS;436;241;436;438;241;242;437;242;0,85065080835204;0,52573111211913;3,22703272882319;1,85065080835204;1,74372859226576;31,7174744114610;0,66151111111111;0,45204826748156;;"";"";"";"";"";""
;00636;2;244,204999999968;12;PS;436;245;436;436;245;246;436;246;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,48342281481482;0,43126192542806;;"";"";"";"";"";""
;00637;4;488,409999999936;12;PS;437;339;437;439;339;340;438;340;0,85065080835204;0,52573111211913;3,22703272882325;1,85065080835204;1,74372859226579;31,7174744114610;0,44173853076543;0,51423095529948;;"";"";"";"";"";""
;00638;1;122,102499999984;12;PS;439;350;439;439;350;350;439;350;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47886222222222;0,50582617467040;;"";"";"";"";"";""
;00639;1;122,102499999984;12;PS;440;339;440;440;339;339;440;339;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34814078193209;0,15489736566711;;"";"";"";"";"";""
;00640;10;1221,02499999984;12;PS;443;196;443;446;196;199;444;197;0,79298885570994;0,60923614035925;4,59743884784831;3,19521385177916;1,43885168915638;37,5342914109312;0,76568888888889;0,57720692402135;OK;"ja";"Fragment";"grau";"77";"73";""
;00641;69;8425,07249999889;12;PS;460;126;460;472;118;128;466;123;0,78333248174803;-0,62160294645253;15,3728133525967;7,86294760570735;1,95509548371380;141,566715164853;0,78257777777778;0,70896345035665;OK;"ja";"Fragment";"";"205";"97";""
;00642;16;1953,63999999974;12;PS;465;577;465;470;574;578;468;576;0,80399806601192;-0,59463191122668;6,80388606373964;3,41199419803570;1,99410833337778;143,513603667524;1,00000000000000;0,80464677239610;OK;"ja";"Kugel";"transparent";"67";"67";""
;00644;1;122,102499999984;12;PS;468;126;468;468;126;126;468;126;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,88368848592593;0,71535282550632;;"";"";"";"";"";""
;00645;8;976,819999999871;12;PS;471;169;471;474;168;170;473;169;0,94362831916042;-0,33100694143550;4,16189189891674;2,88725663832088;1,44146933240307;160,670095872955;0,84686696296296;0,73234980274971;OK;"ja";"Kugel";"transparent";"52";"52";""
;00646;1;122,102499999984;12;PS;476;921;476;476;921;921;476;921;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41788444444444;0,51683040256667;;"";"";"";"";"";""
;00647;1;122,102499999984;12;PS;480;865;480;480;865;865;480;865;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,71464296296296;0,70476289519860;OK;"ja";"Kugel";"";"26";"26";""
;00648;1;122,102499999984;12;PS;481;624;481;481;624;624;481;624;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31243532606578;0,69189028704712;;"";"";"";"";"";""
;00649;7;854,717499999887;12;PS;492;716;492;496;716;717;494;716;0,98595136326438;-0,16703265931282;5,11083811237035;2,15298402257713;2,37383931268225;170,384663812169;0,38532468936470;0,49054089874575;;"";"";"";"";"";""
;00650;1;122,102499999984;12;PS;495;713;495;495;713;713;495;713;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42297976098765;0,37650199470601;;"";"";"";"";"";""
;00651;5;610,512499999919;12;PS;496;714;496;498;714;715;497;714;0,94868329805051;0,31622776601684;3,21359436211787;2,26491106406729;1,41886116991585;18,4349488229220;0,41659212483951;0,38753294225368;;"";"";"";"";"";""
;00652;11;1343,12749999982;12;PS;497;577;497;500;576;578;499;577;0,96560575459400;-0,26001062804231;4,41683851986659;3,45123276527261;1,27978575201018;164,929307223962;0,93474607407407;0,74104587806421;OK;"ja";"Kugel";"transparent";"85";"85";""
;00653;4;488,409999999936;12;PS;497;792;497;499;791;792;498;792;0,85065080835204;-0,52573111211913;3,22703272882325;1,85065080835204;1,74372859226579;148,282525588539;0,56983552000000;0,69727614309503;;"";"";"";"";"";""
;00654;1;122,102499999984;12;PS;499;794;499;499;794;794;499;794;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,62996985679012;0,52108576070945;;"";"";"";"";"";""
;00655;93;11355,5324999985;12;PS;499;872;499;515;871;883;508;875;0,79805048156019;0,60259059806933;17,9869418914484;13,5895587690689;1,32358542297844;37,0556617471376;0,79360000000000;0,79377794547344;;"";"";"";"";"";""
;00656;2;244,204999999968;12;PS;500;793;500;501;793;793;500;793;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,44066082765432;0,51742412524032;;"";"";"";"";"";""
;00657;1;122,102499999984;12;PS;501;209;501;501;209;209;501;209;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54990222222222;0,33399250959681;;"";"";"";"";"";""
;00658;3;366,307499999952;12;PS;502;207;502;503;207;208;502;208;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,86966992592593;0,71166626831768;OK;"ja";"Fragment";"";"67";"45";""
;00659;2;244,204999999968;12;PS;502;792;502;503;792;792;502;792;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,47793777777778;0,31481890008708;;"";"";"";"";"";""
;00660;3;366,307499999952;12;PS;503;877;503;504;877;878;503;878;0,70710678118655;0,70710678118655;2,41421356237299;1,70710678118655;1,41421356237303;45,0000000000000;0,23253832812316;0,46460268465086;;"";"";"";"";"";""
;00661;3;366,307499999952;12;PS;504;800;504;505;800;801;504;800;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118667;1,41421356237300;135,000000000000;0,41857659259259;0,35737176443606;;"";"";"";"";"";""
;00662;1;122,102499999984;12;PS;505;802;505;505;802;802;505;802;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34235733333333;0,39385115429109;;"";"";"";"";"";""
;00663;1;122,102499999984;12;PS;506;884;506;506;884;884;506;884;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47796148148148;0,76426813002928;;"";"";"";"";"";""
;00664;13;1587,33249999979;12;PS;526;771;526;529;770;773;528;772;0,70710678118655;0,70710678118655;4,53553390593277;3,82842712474621;1,18469903125907;45,0000000000000;0,62692010666667;0,72806337709849;OK;"ja";"Kugel";"transparent";"78";"78";""
;00665;86;10500,8149999986;12;PS;527;870;527;540;861;871;534;866;0,85487833544113;-0,51882851848506;16,7828750271003;9,08897000813010;1,84651011193655;148,746296407175;1,00000000000000;0,84912887143760;OK;"ja";"Fragment";"transparent";"185";"95";""
;00666;2;244,204999999968;12;PS;536;137;536;536;137;138;536;138;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,52495219752735;0,42577897409050;;"";"";"";"";"";""
;00667;1;122,102499999984;12;PS;538;136;538;538;136;136;538;136;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,77866666666667;0,66632464221737;OK;"ja";"Kugel";"transparent";"53";"53";""
;00668;13;1587,33249999979;12;PS;539;805;539;544;805;807;541;806;0,98572622741748;0,16835618367409;6,09698732076151;3,13980863850907;1,94183404873255;9,69225783967891;0,78459733333333;0,86994700970376;OK;"ja";"Fragment";"";"91";"79";""
;00669;3;366,307499999952;12;PS;545;29;545;546;29;30;545;29;-0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,58604888516797;0,57209603109958;OK;"ja";"Kugel";"";"43";"43";""
;00670;10;1221,02499999984;12;PS;551;237;551;553;235;240;552;238;-3,62917555458960E-02;0,99934123725552;5,99670618627761;3,03497423005695;1,97586725016940;92,0798211468563;1,00000000000000;0,73139503091625;OK;"ja";"Kugel";"transparent";"83";"83";""
;00671;1;122,102499999984;12;PS;560;587;560;560;587;587;560;587;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53051771259259;0,65361219375944;;"";"";"";"";"";""
;00672;7;854,717499999887;12;PS;561;588;561;564;587;589;563;588;0,83484109223827;0,55049100874621;4,05501428546097;2,93582310973068;1,38121887249296;33,4007047431759;0,81920000000000;0,78948713998481;OK;"ja";"Fragment";"transparent";"106";"60";""
;00673;43;5250,40749999931;12;PS;564;836;564;572;834;840;567;837;0,99932578191600;-3,67148688949305E-02;9,03132112422293;7,10609929818077;1,27092526367244;177,895920076108;0,98666666666667;0,78800007241548;OK;"ja";"Kugel";"transparent";"116";"116";""
;00674;4;488,409999999936;12;PS;571;660;571;572;660;662;571;661;0,31622776601684;0,94868329805051;3,21359436211787;1,94868329805047;1,64911064067356;71,5650511770780;0,77354666666667;0,62027177904408;OK;"ja";"Fragment";"";"54";"28";""
;00675;9;1098,92249999986;12;PS;577;292;577;579;292;294;578;293;1,00000000000000;0,00000000000000;3,00000000000000;3,00000000000000;1,00000000000000;0,00000000000000;0,90844444444445;0,76335692764100;OK;"ja";"Kugel";"transparent";"73";"73";""
;00676;16;1953,63999999974;12;PS;589;881;589;593;880;883;591;882;0,78820543801611;-0,61541220940264;5,99905838027229;4,59544073285360;1,30543700354658;142,018121733963;0,85866666666667;0,81454090986006;OK;"ja";"Kugel";"transparent";"62";"62";""
;00677;1;122,102499999984;12;PS;594;547;594;594;547;547;594;547;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63128888888889;0,64719819440339;OK;"ja";"Kugel";"transparent";"49";"49";""
;00678;2;244,204999999968;12;PS;604;664;604;605;664;664;604;664;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,67548444444444;0,46369676781815;;"";"";"";"";"";""
;00679;5;610,512499999919;12;PS;605;163;605;606;162;165;605;163;-0,35826376718337;0,93362041168967;4,15912500225235;1,93362041168973;2,15095216057314;110,993606247908;0,78137437844136;0,66951353551076;OK;"ja";"Kugel";"transparent";"41";"41";""
;00680;1;122,102499999984;12;PS;607;664;607;607;664;664;607;664;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43911111111111;9,51147405140374E-02;;"";"";"";"";"";""
;00681;5;610,512499999919;12;PS;610;56;610;612;55;57;611;56;1,00000000000000;0,00000000000000;3,00000000000000;3,00000000000000;1,00000000000000;0,00000000000000;0,84787200000000;0,64710523518823;OK;"ja";"Fragment";"transparent";"54";"45";""
;00682;66;8058,76499999894;12;PS;621;219;621;630;217;225;625;221;0,89036244132498;-0,45525237295133;10,8342714637301;8,63857881728421;1,25417290191909;152,918826477139;0,98666666666667;0,77267271272373;OK;"ja";"Fragment";"transparent";"133";"112";""
;00683;11;1343,12749999982;12;PS;625;559;625;628;558;561;627;559;0,86956262028913;-0,49382269024003;5,09015593158756;3,35103069100910;1,51898218815022;150,407852875865;0,79241765083128;0,61179468743287;OK;"ja";"Kugel";"";"94";"94";""
;00684;3;366,307499999952;12;PS;625;923;625;626;923;924;625;924;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,90773333333333;0,84494053732567;OK;"ja";"Fragment";"transparent";"80";"51";""
;00685;1;122,102499999984;12;PS;627;562;627;627;562;562;627;562;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46451623506173;0,15786900328757;;"";"";"";"";"";""
;00686;12;1465,22999999981;12;PS;633;534;633;636;531;536;635;534;-0,46232389819095;0,88671112159571;5,93381618095572;4,58478116116896;1,29424196539902;117,537166365051;0,46079525925926;0,58976120654684;OK;"ja";"Fragment";"";"103";"73";""
;00687;1;122,102499999984;12;PS;637;289;637;637;289;289;637;289;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40171383466667;0,38448137107563;OK;"ja";"Pixel";"";"11";"11";""
;00688;28;3418,86999999955;12;PS;647;53;647;654;51;57;650;54;0,86512530628746;0,50155578395731;9,06210027984139;5,82718231539462;1,55514274126975;30,1029833278767;0,76337303703704;0,44162499530365;OK;"ja";"Fragment";"";"126";"64";""
;00689;1;122,102499999984;12;PS;659;307;659;659;307;307;659;307;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63539200000000;0,31339815263559;;"";"";"";"";"";""
;00690;24;2930,45999999961;12;PS;675;880;675;681;879;883;678;881;0,99880766353633;4,88185544757258E-02;7,04166453569371;5,04404920862100;1,39603406795844;2,79820935749966;0,92210972444444;0,78986212919963;OK;"ja";"Kugel";"transparent";"97";"97";""
;00691;22;2686,25499999965;12;PS;680;428;680;684;428;433;682;430;-6,06387765768492E-02;0,99815977617577;6,05143765745572;5,17455543443361;1,16946039792848;93,4764787340870;0,45647401928470;0,54673179125850;OK;"ja";"Fragment";"";"66";"57";""
;00692;6;732,614999999903;12;PS;686;210;686;687;210;213;686;212;0,00000000000000;1,00000000000000;4,00000000000000;2,00000000000000;2,00000000000000;90,0000000000000;0,45764026469136;0,32855875226399;OK;"ja";"Fragment";"";"148";"103";""
;00693;1;122,102499999984;12;PS;688;218;688;688;218;218;688;218;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44397875621399;0,52648405690251;;"";"";"";"";"";""
;00694;6;732,614999999903;12;PS;689;212;689;691;212;215;690;214;0,63863583713640;0,76950910814953;4,58579899872132;1,90038237916258;2,41309278017095;50,3098276380776;0,50665244444445;0,46619483447037;;"";"";"";"";"";""
;00695;1;122,102499999984;12;PS;690;217;690;690;217;217;690;217;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59287703703704;0,28259731848390;;"";"";"";"";"";""
;00696;19;2319,94749999969;12;PS;696;826;696;701;824;828;699;826;0,91996306888930;-0,39200504063058;6,38382542570775;4,15189424729851;1,53756937086282;156,920683455958;0,89649556543210;0,74505683775491;OK;"ja";"Kugel";"transparent";"82";"82";""
;00697;43;5250,40749999931;12;PS;698;864;698;704;859;866;701;863;-0,20316917197469;0,97914365011428;8,46351306672409;7,07803107266034;1,19574398301462;101,722345070422;0,52440562382336;0,71337195363465;OK;"ja";"Kugel";"grau";"123";"123";""
;00698;2;244,204999999968;12;PS;704;363;704;705;363;363;704;363;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,64243079901235;0,39175041741356;;"";"";"";"";"";""
;00699;2;244,204999999968;12;PS;709;744;709;709;744;745;709;744;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,75520000000000;0,57042196127968;OK;"ja";"Kugel";"transparent";"39";"39";""
;00700;6;732,614999999903;12;PS;722;74;722;724;73;75;723;74;0,80000000000000;-0,60000000000000;3,79999999999984;2,40000000000003;1,58333333333325;143,130102354156;0,71996555061728;0,62502032455189;OK;"ja";"Kugel";"transparent";"56";"56";""
;00701;25;3052,56249999960;12;PS;729;521;729;735;520;525;732;522;0,99970061860722;2,44677983550757E-02;7,04713930835351;6,02297089139120;1,17004372683026;1,40204149756113;0,56060782802678;0,53025104640187;;"";"";"";"";"";""
;00702;2;244,204999999968;12;PS;759;868;759;759;868;869;759;868;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,47889066666667;0,62120477191468;OK;"ja";"Kugel";"transparent";"34";"34";""
;00703;7;854,717499999887;12;PS;769;434;769;771;433;435;770;434;0,70710678118655;-0,70710678118655;3,82842712474621;2,41421356237311;1,58578643762690;135,000000000000;0,94720000000000;0,69223996279727;OK;"ja";"Kugel";"transparent";"42";"42";""
;00704;21;2564,15249999966;12;PS;775;360;775;780;357;362;778;360;-0,54630408843422;0,83758691666003;6,28054276016860;5,44295584350857;1,15388456947689;123,113825594318;1,00000000000000;0,78438153354066;OK;"ja";"Fragment";"grau";"98";"70";""
;00705;50;6105,12499999920;12;PS;797;435;797;804;432;439;801;435;0,77902075701206;-0,62699813408364;9,43611334657419;8,03009445547855;1,17509369271944;141,171004073998;0,93333333333333;0,77767249948486;OK;"ja";"Kugel";"transparent";"136";"136";""
;00706;3;366,307499999952;12;PS;813;347;813;814;347;348;813;347;-0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118667;1,41421356237300;135,000000000000;0,66986208521481;0,33559056395762;OK;"ja";"Kugel";"";"40";"40";""
;00707;4;488,409999999936;12;PS;824;365;824;826;364;365;825;365;0,94868329805051;-0,31622776601684;3,21359436211787;1,94868329805047;1,64911064067356;161,565051177078;0,57954607407407;0,54180889169417;OK;"ja";"Fragment";"";"52";"37";""
;00708;31;3785,17749999950;12;PS;833;813;833;840;809;814;837;812;0,86552006830721;-0,50087424704957;9,06213746634876;5,60005719311994;1,61822230627970;149,942143405711;0,87358626161146;0,72358736895653;OK;"ja";"Kugel";"transparent";"113";"113";""
;00709;3;366,307499999952;12;PS;834;782;834;835;782;783;834;783;0,70710678118655;0,70710678118655;2,41421356237333;1,70710678118655;1,41421356237323;45,0000000000000;0,42970999895482;0,66582438944822;OK;"ja";"Kugel";"transparent";"45";"45";""
;00710;1;122,102499999984;12;PS;837;815;837;837;815;815;837;815;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55990044444444;0,19941905481149;;"";"";"";"";"";""
;00711;5;610,512499999919;12;PS;876;776;876;878;776;777;877;776;0,94868329805051;-0,31622776601684;3,21359436211787;2,26491106406729;1,41886116991585;161,565051177078;0,81774933333333;0,72391699047619;OK;"ja";"Kugel";"transparent";"53";"53";""
;00712;128;15629,1199999979;12;PS;877;705;877;890;701;712;883;707;0,95414971867247;0,29932977526007;14,2457752756302;12,6929660064375;1,12233620324873;17,4173523293913;1,00000000000000;0,83719676436360;OK;"ja";"Fragment";"grau";"210";"201";""
;00713;19;2319,94749999969;12;PS;882;639;882;887;638;642;884;640;0,84015885617511;-0,54234038793966;5,98765658851937;4,90297581263997;1,22122906930992;147,156898243283;0,77617777777778;0,81011296849840;OK;"ja";"Fragment";"grau";"79";"62";""
;00714;14;1709,43499999978;12;PS;885;729;885;888;728;731;886;730;1,00000000000000;0,00000000000000;4,00000000000000;4,00000000000000;1,00000000000000;0,00000000000000;0,88438076049383;0,72573343257412;OK;"ja";"Kugel";"transparent";"72";"72";""
;00715;11;1343,12749999982;12;PS;908;752;908;911;752;754;909;753;0,96560575459400;-0,26001062804231;4,41683851986670;3,45123276527249;1,27978575201026;164,929307223962;0,98666666666667;0,73666720215318;OK;"ja";"Kugel";"transparent";"54";"54";""
;00716;1;122,102499999984;12;PS;911;638;911;911;638;638;911;638;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46222222222222;0,46444376590604;;"";"";"";"";"";""
;00717;7;854,717499999887;12;PS;913;634;913;914;633;636;914;635;-0,14521314468540;0,98940039549748;4,11341433117786;2,27982668486823;1,80426624465781;98,3496221169968;0,40992711111111;0,27322349612196;;"";"";"";"";"";""
;00718;1;122,102499999984;12;PS;914;641;914;914;641;641;914;641;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55864661333333;0,20783706159874;;"";"";"";"";"";""
;00719;3;366,307499999952;12;PS;917;764;917;918;764;765;917;765;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,31146666666667;0,50130610515895;;"";"";"";"";"";""
;00720;87;10622,9174999986;12;PS;938;279;938;949;275;285;943;280;0,39881616244737;0,91703089837298;11,3667574710719;10,2109294257424;1,11319518499615;66,4958080861794;1,00000000000000;0,76818607684952;OK;"ja";"Fragment";"transparent";"168";"156";""
;00721;9;1098,92249999986;12;PS;948;575;948;951;574;576;950;575;0,97821560727180;-0,20759148751785;4,14223830933315;3,16402270206140;1,30916832759589;168,018755512711;0,98666666666667;0,72589798147472;OK;"ja";"Kugel";"transparent";"51";"51";""
;00722;6;732,614999999903;12;PS;987;444;987;989;444;445;988;444;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,80950518518518;0,86119092856506;OK;"ja";"Kugel";"transparent";"37";"37";""
;00723;1;122,102499999984;13;PBT;411;901;411;411;901;901;411;901;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,28494679811160;0,65729234058745;;"";"";"";"";"";""
;00724;72;8791,37999999884;16;EVAc;118;330;118;129;325;334;124;330;0,98709825953638;0,16011566450616;12,3384278484186;9,88388433582742;1,24833794378733;9,21360986410055;0,65204293109465;0,70792234984367;OK;"ja";"Fragment";"";"163";"114";""
;00725;2;244,204999999968;16;EVAc;126;605;126;127;605;605;126;605;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48938666666667;0,28186591143311;;"";"";"";"";"";""
;00726;35;4273,58749999944;16;EVAc;127;549;127;134;548;554;131;551;0,20121073515245;0,97954797741581;7,27970933479980;7,45441437160578;0,97656354636369;78,3922315432584;0,69145600000000;0,59053315872266;OK;"ja";"Fragment";"";"261";"185";""
;00727;1;122,102499999984;16;EVAc;128;547;128;128;547;547;128;547;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54818133333333;0,37390853079376;;"";"";"";"";"";""
;00728;38;4639,89499999939;16;EVAc;130;545;130;140;541;547;135;544;0,95582194367093;-0,29394627399770;11,4400582587024;6,95489481434550;1,64489306655014;162,905637891431;0,73611339851852;0,49670038192993;;"";"";"";"";"";""
;00729;2;244,204999999968;16;EVAc;133;540;133;133;540;541;133;540;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,30487210666667;0,60412185439445;;"";"";"";"";"";""
;00730;2;244,204999999968;16;EVAc;135;552;135;136;552;552;136;552;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,63174207968395;0,54399536016563;;"";"";"";"";"";""
;00731;2;244,204999999968;16;EVAc;136;550;136;137;550;550;136;550;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,46396074666667;0,51440736449523;;"";"";"";"";"";""
;00732;1;122,102499999984;16;EVAc;136;554;136;136;554;554;136;554;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66532238222222;0,36278595900613;;"";"";"";"";"";""
;00733;1;122,102499999984;16;EVAc;138;554;138;138;554;554;138;554;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48805925925926;0,35548640322282;;"";"";"";"";"";""
;00734;2;244,204999999968;16;EVAc;140;550;140;140;550;551;140;550;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,50176000000000;0,43872803825916;;"";"";"";"";"";""
;00735;1;122,102499999984;16;EVAc;141;552;141;141;552;552;141;552;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,62237354666667;0,31672959376651;;"";"";"";"";"";""
;00736;1;122,102499999984;16;EVAc;161;767;161;161;767;767;161;767;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34343828694015;0,39485735506473;;"";"";"";"";"";""
;00737;6;732,614999999903;16;EVAc;170;774;170;172;773;775;171;774;0,80000000000000;-0,60000000000000;3,79999999999995;2,40000000000009;1,58333333333325;143,130102354156;0,43668024888889;0,70749572880201;;"";"";"";"";"";""
;00738;2;244,204999999968;16;EVAc;181;546;181;182;546;546;182;546;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,36222799012346;0,65623231007269;;"";"";"";"";"";""
;00739;8;976,819999999871;16;EVAc;181;767;181;184;766;768;182;767;0,82192561755562;0,56959483776260;4,03537169042943;3,21344607287381;1,25577700665148;34,7219773902083;0,57279873580247;0,77021914650980;;"";"";"";"";"";""
;00740;10;1221,02499999984;16;EVAc;187;255;187;190;253;257;189;255;-0,19611613513818;0,98058067569092;5,11843883790186;3,74562589193459;1,36651096120500;101,309932474020;0,39989146864197;0,70482648546714;OK;"ja";"Kugel";"";"68";"68";""
;00741;1;122,102499999984;16;EVAc;188;546;188;188;546;546;188;546;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47079879111111;0,40991743937055;;"";"";"";"";"";""
;00742;8;976,819999999871;16;EVAc;194;549;194;197;549;550;196;550;1,00000000000000;0,00000000000000;4,00000000000000;2,00000000000000;2,00000000000000;0,00000000000000;0,48752640000000;0,50345775385043;;"";"";"";"";"";""
